settlement_id,name,admin1,admin2,population,num_buildings,distance_to_grid_km,has_health,has_education,has_nightlight,demand_tier,final_connections,final_demand_mwh,grid_lcoe,minigrid_lcoe,shs_lcoe,grid_cost_per_conn,minigrid_cost_per_conn,shs_cost_per_conn,least_cost_technology,least_cost_lcoe,priority_score
13466,Location #13587,Alibori,Gogounou,52,20,4.41,0,0,0,Tier3,15.1,11.66,1247.23,957.04,834.9,2246.65,1538.34,1500.0,SHS,834.9,0.1785
17086,Dantcha,Borgou,Bembereke,41,16,13.3,0,0,0,Tier2,11.9,1.84,24541.71,,1400.18,8030.44,,400.0,SHS,1400.18,0.1317
5803,Dassa-Zoumé,Collines,Dassa-Zoume,294,114,8.82,0,0,0,Tier2,85.3,13.18,2465.31,1881.62,1155.49,923.98,627.67,400.0,SHS,1155.49,0.1485
8870,Location #12652,Borgou,N'dali,57,22,7.82,0,0,0,Tier2,16.5,2.56,9108.93,1881.62,1149.99,3512.78,627.67,400.0,SHS,1149.99,0.1405
5689,Savalou,Collines,Savalou,95,37,16.56,0,0,0,Tier1,27.6,1.28,44616.32,5309.13,1994.37,4407.37,460.54,150.0,SHS,1994.37,0.129
8099,Location #16308,Donga,Bassila,36,14,11.73,0,0,0,Tier2,10.4,1.61,24632.61,,1389.83,8060.3,,400.0,SHS,1389.83,0.1339
3340,Location #1516,Atlantique,Ze,809,314,6.76,0,0,0,Tier3,234.7,181.37,300.24,957.04,837.5,401.59,1538.34,1500.0,Grid,300.24,0.3122
12370,Kalalé,Borgou,Kalale,2284,886,52.8,0,0,0,Tier3,662.5,512.06,,1084.43,1162.21,,1337.53,1500.0,Mini-grid,1084.43,0.1622
15756,Location #16723,Alibori,Banikoara,31,12,28.75,0,0,0,Tier1,9.0,0.42,228225.06,,2259.89,22583.29,,150.0,SHS,2259.89,0.1081
11419,Sayakrou,Atakora,Pehunco,2369,919,60.15,0,0,1,Tier3,687.2,531.11,,1084.43,1172.86,,1337.53,1500.0,Mini-grid,1084.43,0.1545
576,Akodeha,Mono,Houeyogbe,80,31,14.08,0,0,0,Tier2,23.2,3.59,13637.91,2130.87,1405.31,4448.81,600.89,400.0,SHS,1405.31,0.1321
4974,Agonlin-Houégbo,Zou,Zagnanado,379,147,0.06,0,0,0,Tier3,109.9,84.97,181.62,889.21,693.88,203.94,1705.69,1500.0,Grid,181.62,0.3287
428,Location #12981,Atlantique,Ouidah,57,22,18.85,0,0,0,Tier1,16.5,0.77,82743.74,5309.13,2044.24,8181.71,460.54,150.0,SHS,2044.24,0.124
365,Grand-Popo,Mono,Grand-Popo,101,39,21.47,0,0,0,Tier2,29.3,4.53,16321.98,2130.87,1453.8,5330.46,600.89,400.0,SHS,1453.8,0.1218
12254,Manta,Atakora,Boukombe,57,22,21.09,0,0,0,Tier1,16.5,0.77,92295.27,5309.13,2092.88,9127.24,460.54,150.0,SHS,2092.88,0.1207
16748,Kandérou,Alibori,Karimama,34,13,41.35,0,1,0,Tier2,9.9,1.52,99290.98,,1747.01,29548.73,,400.0,SHS,1747.01,0.1893
11243,Kouandé,Atakora,Kouande,631,245,23.81,0,0,0,Tier3,183.0,141.47,770.25,1034.06,1015.9,1110.47,1404.46,1500.0,Grid,770.25,0.1855
16591,Location #6407,Alibori,Banikoara,144,56,32.24,0,0,0,Tier2,41.8,6.46,18906.42,2293.9,1681.1,5603.8,587.51,400.0,SHS,1681.1,0.1074
5336,Location #13561,Zou,Djidja,52,20,4.82,0,0,0,Tier3,15.1,11.66,1345.07,957.04,835.35,2437.28,1538.34,1500.0,SHS,835.35,0.1778
6363,Location #2826,Collines,Save,399,155,8.03,0,0,0,Tier2,115.7,17.89,1854.08,1881.62,1151.13,685.8,627.67,400.0,SHS,1151.13,0.1539
4460,Location #7524,Zou,Za-Kpota,116,45,7.45,0,0,0,Tier2,33.6,5.2,4583.32,1881.62,1147.9,1749.3,627.67,400.0,SHS,1147.9,0.1435
17136,Anandana,Donga,Copargo,75,29,9.83,0,0,0,Tier2,21.8,3.36,8727.02,1881.62,1161.1,3363.97,627.67,400.0,SHS,1161.1,0.1383
14262,Location #17072,Alibori,Gogounou,21,8,56.18,0,0,0,Tier1,6.1,0.28,,,3150.71,,,150.0,SHS,3150.71,0.0666
6816,Gogoro,Collines,Save,1173,455,1.13,0,1,1,Tier4,340.2,525.96,142.03,792.6,,223.33,3011.37,,Grid,142.03,0.4668
10070,Toviklin,Kouffo,Toviklin,2394,929,11.7,0,0,0,Tier3,694.4,536.72,287.73,1034.06,1000.01,317.98,1404.46,1500.0,Grid,287.73,0.3707
11456,Kalalé,Borgou,Kalale,265,103,63.54,0,0,0,Tier2,76.9,11.88,,2293.9,1907.65,,587.51,400.0,SHS,1907.65,0.0653
2205,Allada,Atlantique,Ze,152,59,11.26,0,0,0,Tier2,44.1,6.82,6143.71,2130.87,1386.74,1987.15,600.89,400.0,SHS,1386.74,0.1392
7070,Biguina 1,Donga,Bassila,85,33,72.5,0,0,0,Tier1,24.7,1.15,,5798.61,3542.82,,456.51,150.0,SHS,3542.82,0.0446
1802,Location #14522,Atlantique,Abomey-Calavi,49,19,1.0,0,0,0,Tier3,14.2,10.99,391.32,,694.75,692.72,,1500.0,Grid,391.32,0.2722
2214,Lobogo,Mono,Bopa,64,25,1.51,0,0,0,Tier3,18.6,14.35,423.87,889.21,695.22,768.57,1705.69,1500.0,Grid,423.87,0.2655
7679,Taba,Donga,Bassila,59,23,21.6,0,0,0,Tier1,17.1,0.8,91348.39,5309.13,2104.01,9033.51,460.54,150.0,SHS,2104.01,0.12
9875,Location #5544,Collines,Save,173,67,0.78,0,0,0,Tier3,50.2,38.79,226.57,889.21,694.54,308.72,1705.69,1500.0,Grid,226.57,0.3104
12676,Narerou,Borgou,Sinende,36,14,34.79,0,0,0,Tier1,10.4,0.49,262108.79,,2637.01,23521.57,,150.0,SHS,2637.01,0.0993
1436,Zoungbonou,Mono,Houeyogbe,1217,472,1.6,0,1,1,Tier4,353.0,545.68,143.81,792.6,,231.64,3011.37,,Grid,143.81,0.4675
11031,Kalalé,Borgou,Kalale,52,20,82.96,0,0,0,Tier1,15.1,0.7,,5798.61,3794.09,,456.51,150.0,SHS,3794.09,0.0276
1303,Ouadjito,Atlantique,Kpomasse,77,30,12.6,0,0,0,Tier2,22.3,3.45,12728.83,2130.87,1395.59,4150.2,600.89,400.0,SHS,1395.59,0.1342
4330,Location #7181,Zou,Cove,124,48,10.69,0,0,0,Tier2,36.0,5.56,7037.92,2130.87,1383.04,2280.87,600.89,400.0,SHS,1383.04,0.1389
13299,Location #15527,Atakora,Materi,41,16,6.33,0,0,0,Tier2,11.9,1.84,10165.81,,1141.7,3924.61,,400.0,SHS,1141.7,0.1421
1569,Ko-Anagodo,Plateau,Ifangni,52,20,7.83,0,0,0,Tier2,15.1,2.33,9934.68,1881.62,1150.02,3834.55,627.67,400.0,SHS,1150.02,0.1403
5430,Location #10264,Zou,Djidja,77,30,21.76,0,0,0,Tier1,22.3,1.04,71003.75,5309.13,2107.55,7019.54,460.54,150.0,SHS,2107.55,0.1204
13258,Location #11722,Alibori,Gogounou,64,25,5.86,0,0,0,Tier2,18.6,2.87,6274.32,1881.62,1139.09,2408.23,627.67,400.0,SHS,1139.09,0.1438
11279,Kalalé,Borgou,Kalale,101,39,84.05,0,0,0,Tier2,29.3,4.53,,2293.9,2056.09,,587.51,400.0,SHS,2056.09,0.028
8754,Location #8700,Borgou,N'dali,95,37,17.19,0,0,0,Tier1,27.6,1.28,46227.35,5309.13,2008.04,4566.85,460.54,150.0,SHS,2008.04,0.128
16633,Sagabannou,Alibori,Banikoara,39,15,34.58,0,0,0,Tier1,11.3,0.53,240645.91,,2631.86,21594.8,,150.0,SHS,2631.86,0.0997
9462,N'Dali,Borgou,N'dali,54,21,7.1,0,0,0,Tier2,15.7,2.42,8746.15,1881.62,1145.96,3371.42,627.67,400.0,SHS,1145.96,0.1415
8434,Boko,Borgou,N'dali,93,36,1.59,0,0,0,Tier3,27.0,20.85,357.19,889.21,695.29,613.17,1705.69,1500.0,Grid,357.19,0.2799
16252,Location #2874,Alibori,Banikoara,392,152,19.96,0,0,0,Tier2,113.7,17.58,4444.82,2130.87,1443.91,1429.1,600.89,400.0,SHS,1443.91,0.1357
9176,Tomi,Donga,Copargo,497,193,5.56,0,0,0,Tier2,144.2,22.28,1300.59,1881.62,1137.47,470.12,627.67,400.0,SHS,1137.47,0.1615
1900,Dogbo,Mono,Dogbo,222,86,6.5,0,0,0,Tier2,64.4,9.95,2421.19,1881.62,1142.67,906.79,627.67,400.0,SHS,1142.67,0.1491
16787,Malanville,Alibori,Malanville,72,28,4.42,0,0,0,Tier3,20.9,16.14,956.98,957.04,834.91,1681.14,1538.34,1500.0,SHS,834.91,0.1793
13580,Basso,Borgou,Kalale,46,18,97.07,0,0,0,Tier1,13.3,0.62,,,4132.79,,,150.0,SHS,4132.79,0.0062
15124,Location #7177,Alibori,Banikoara,124,48,17.5,0,0,0,Tier2,36.0,5.56,11069.93,2130.87,1427.71,3605.29,600.89,400.0,SHS,1427.71,0.1287
17112,Location #15572,Donga,Djougou,41,16,45.36,0,0,0,Tier1,11.9,0.55,299741.29,,2890.93,26899.91,,150.0,SHS,2890.93,0.0836
4566,Pobè,Plateau,Pobe,108,42,4.87,0,0,0,Tier3,31.3,24.21,755.33,957.04,835.41,1288.27,1538.34,1500.0,Grid,755.33,0.1959
8625,Djougou,Donga,Djougou,59,23,6.29,0,0,0,Tier2,17.1,2.65,7213.21,1881.62,1141.51,2774.08,627.67,400.0,SHS,1141.51,0.1429
15164,Goumori,Alibori,Banikoara,54,21,27.32,0,0,0,Tier1,15.7,0.73,125456.59,5309.13,2228.71,12409.97,460.54,150.0,SHS,2228.71,0.1112
1078,Location #8321,Atlantique,Ze,103,40,0.18,0,0,0,Tier3,29.9,23.09,197.73,889.21,693.99,241.5,1705.69,1500.0,Grid,197.73,0.3143
6987,Pira,Donga,Bassila,381,148,88.8,0,0,0,Tier2,110.5,17.08,,2293.9,2090.51,,587.51,400.0,SHS,2090.51,0.032
10991,Boukombé,Atakora,Boukombe,180,70,27.31,0,0,0,Tier2,52.2,8.07,11849.36,2130.87,1492.12,3861.31,600.89,400.0,SHS,1492.12,0.1162
2586,Location #5112,Plateau,Sakete,191,74,10.27,0,0,0,Tier2,55.4,8.56,4653.02,2130.87,1380.26,1497.49,600.89,400.0,SHS,1380.26,0.1422
1873,Ita-Djebou,Plateau,Sakete,168,65,2.41,0,0,0,Tier3,48.7,37.66,374.66,957.04,832.69,546.59,1538.34,1500.0,Grid,374.66,0.2782
444,Location #4822,Atlantique,Kpomasse,206,80,22.91,0,0,0,Tier2,59.8,9.24,8874.71,2130.87,1463.26,2884.21,600.89,400.0,SHS,1463.26,0.1239
9765,Tasso,Borgou,Nikki,54,21,42.53,0,0,0,Tier1,15.7,0.73,214063.78,5798.61,2823.01,19208.47,456.51,150.0,SHS,2823.01,0.0884
13916,Location #12251,Atakora,Materi,62,24,16.57,0,0,0,Tier1,18.0,0.84,67256.47,5309.13,1994.47,6648.58,460.54,150.0,SHS,1994.47,0.1276
6224,Agbangnizoun,Zou,Agbangnizoun,57,22,3.53,0,0,0,Tier3,16.5,12.78,963.99,957.04,833.92,1694.8,1538.34,1500.0,SHS,833.92,0.1802
8687,Location #9421,Donga,Djougou,85,33,12.99,0,0,0,Tier2,24.7,3.81,11930.98,2130.87,1398.13,3888.12,600.89,400.0,SHS,1398.13,0.1339
1633,Location #729,Atlantique,Abomey-Calavi,1717,666,3.92,0,0,0,Tier3,498.0,384.94,225.03,957.04,834.35,255.06,1538.34,1500.0,Grid,225.03,0.3678
7039,Location #16525,Collines,Bante,34,13,79.02,0,0,0,Tier1,9.9,0.46,,,3699.26,,,150.0,SHS,3699.26,0.0328
5247,Location #9765,Zou,Djidja,82,32,6.39,0,0,0,Tier2,23.8,3.68,5434.36,1881.62,1142.05,2080.92,627.67,400.0,SHS,1142.05,0.1437
15039,Donwari,Alibori,Kandi,59,23,3.46,0,0,0,Tier3,17.1,13.23,923.73,957.04,833.85,1616.37,1538.34,1500.0,SHS,833.85,0.1804
9261,Ouaké,Donga,Ouake,443,172,2.66,0,0,0,Tier3,128.5,99.32,271.27,957.04,832.97,345.16,1538.34,1500.0,Grid,271.27,0.3095
12652,Kouandé,Atakora,Kouande,44,17,34.79,0,0,0,Tier1,12.8,0.59,214865.82,,2636.98,19280.47,,150.0,SHS,2636.98,0.0996
8994,Barei,Donga,Djougou,8579,2481,0.22,0,0,1,Tier5,2488.4,11540.09,108.46,728.2,,200.62,8234.12,,Grid,108.46,0.6711
10708,Kouandé,Atakora,Kouande,46,18,22.68,0,0,0,Tier1,13.3,0.62,122308.92,,2127.61,12098.37,,150.0,SHS,2127.61,0.1178
5228,Kétou,Plateau,Ketou,46,18,8.8,0,0,0,Tier2,13.3,2.06,12449.49,,1155.36,4814.49,,400.0,SHS,1155.36,0.1386
3396,Yoko,Plateau,Sakete,196,76,1.45,0,0,0,Tier3,56.9,43.94,256.64,889.21,695.17,378.81,1705.69,1500.0,Grid,256.64,0.3043
6114,Domè,Zou,Zogbodomey,131,51,10.46,0,0,0,Tier2,38.0,5.87,6568.51,2130.87,1381.51,2126.68,600.89,400.0,SHS,1381.51,0.1396
14445,Location #14233,Alibori,Kandi,49,19,4.08,0,0,0,Tier3,14.2,10.99,1228.05,,834.53,2209.28,,1500.0,SHS,834.53,0.1789
1901,Sakété,Plateau,Sakete,46,18,2.8,0,0,0,Tier3,13.3,10.31,950.72,,833.12,1668.96,,1500.0,SHS,833.12,0.181
7386,Tchaourou,Borgou,Tchaourou,106,41,31.89,0,0,0,Tier2,30.7,4.75,25138.64,2293.9,1678.54,7460.25,587.51,400.0,SHS,1678.54,0.1064
7820,Kodowari,Donga,Bassila,3245,1233,25.77,0,0,1,Tier4,941.3,1455.01,213.35,896.96,,391.64,2408.93,,Grid,213.35,0.3985
8598,Sèmèrè I,Donga,Ouake,624,242,9.0,0,0,0,Tier3,181.0,139.9,375.39,957.04,839.98,548.02,1538.34,1500.0,Grid,375.39,0.2864
15283,Saah,Alibori,Kandi,1737,674,9.05,1,1,0,Tier3,503.8,389.42,261.27,957.04,840.03,325.67,1538.34,1500.0,Grid,261.27,0.6037
12034,Tabota,Atakora,Boukombe,101,39,31.72,0,0,0,Tier2,29.3,4.53,26206.4,2293.9,1677.28,7778.32,587.51,400.0,SHS,1677.28,0.1065
17125,KORA SEKO KPAROU,Borgou,Nikki,54,21,60.38,0,0,0,Tier1,15.7,0.73,,5798.61,3251.7,,456.51,150.0,SHS,3251.7,0.0616
420,Savi,Atlantique,Ouidah,85,33,15.54,0,0,0,Tier1,24.7,1.15,46695.27,5309.13,1972.18,4613.17,460.54,150.0,SHS,1972.18,0.1301
16500,Location #13928,Alibori,Karimama,52,20,31.74,0,0,0,Tier1,15.1,0.7,166421.99,5798.61,2563.83,14931.58,456.51,150.0,SHS,2563.83,0.1045
6649,Location #7063,Collines,Save,126,49,4.16,0,0,0,Tier3,36.5,28.25,605.85,957.04,834.62,997.03,1538.34,1500.0,Grid,605.85,0.2276
10245,GBÉGOUROU,Borgou,Nikki,26,10,31.57,0,0,0,Tier1,7.5,0.35,328780.61,,2559.78,29506.82,,150.0,SHS,2559.78,0.1037
15634,Location #6382,Alibori,Banikoara,144,56,29.09,0,0,0,Tier2,41.8,6.46,15546.89,2130.87,1503.84,5075.86,600.89,400.0,SHS,1503.84,0.1121
3216,Lokossa,Mono,Lokossa,72,28,8.1,0,0,0,Tier2,20.9,3.23,7571.48,1881.62,1151.49,2913.69,627.67,400.0,SHS,1151.49,0.1407
9648,Ouenou,Borgou,Nikki,129,50,53.59,0,0,0,Tier2,37.4,5.78,,2293.9,1835.63,,587.51,400.0,SHS,1835.63,0.0748
14100,Location #4182,Atakora,Materi,242,94,10.22,0,0,0,Tier2,70.2,10.85,3806.9,2130.87,1379.97,1219.56,600.89,400.0,SHS,1379.97,0.1443
11,Grand-Popo,Mono,Grand-Popo,394,153,33.15,0,0,1,Tier2,114.3,17.67,7582.74,2293.9,1687.69,2230.71,587.51,400.0,SHS,1687.69,0.116
8028,Parakou,Borgou,Parakou,325,126,1.71,0,0,0,Tier3,94.3,72.86,234.44,889.21,695.41,327.06,1705.69,1500.0,Grid,234.44,0.3135
16213,Location #541,Atakora,Materi,2268,880,4.29,0,0,0,Tier3,657.9,508.47,220.17,957.04,834.76,245.6,1538.34,1500.0,Grid,220.17,0.3903
6731,Mamatchoke,Collines,Bante,62,24,42.84,0,0,0,Tier1,18.0,0.84,188050.36,5798.61,2830.26,16873.2,456.51,150.0,SHS,2830.26,0.0882
7884,Tchaourou,Borgou,Tchaourou,44,17,0.47,0,0,0,Tier3,12.8,9.86,290.22,,694.26,457.07,,1500.0,Grid,290.22,0.293
8582,Alfa-Kpara,Donga,Djougou,299,116,2.67,0,0,0,Tier3,86.7,67.03,307.43,957.04,832.97,415.61,1538.34,1500.0,Grid,307.43,0.2965
7002,Ouèssè,Collines,Ouesse,72,28,2.03,0,0,0,Tier3,20.9,16.14,546.44,957.04,832.27,881.27,1538.34,1500.0,Grid,546.44,0.2405
1441,Doutou,Mono,Bopa,219,85,6.62,0,1,0,Tier3,63.5,49.1,571.14,957.04,837.34,929.4,1538.34,1500.0,Grid,571.14,0.3346
15782,Sani Poutapouta,Alibori,Kandi,59,23,15.32,0,0,0,Tier1,17.1,0.8,65413.55,5309.13,1967.29,6466.15,460.54,150.0,SHS,1967.29,0.1294
15112,Location #8853,Alibori,Banikoara,93,36,20.42,0,0,0,Tier1,27.0,1.26,55638.26,5309.13,2078.36,5498.46,460.54,150.0,SHS,2078.36,0.1231
12169,Location #2508,Atakora,Kobli,456,177,42.98,0,0,0,Tier2,132.3,20.45,8402.38,2293.9,1758.85,2474.86,587.51,400.0,SHS,1758.85,0.1038
15529,Tintinmou,Alibori,Banikoara,31,12,15.26,0,0,0,Tier1,9.0,0.42,122110.95,,1965.97,12078.77,,150.0,SHS,1965.97,0.1284
4240,Location #8225,Kouffo,Klouekanme,103,40,3.45,0,0,0,Tier3,29.9,23.09,612.08,957.04,833.84,1009.16,1538.34,1500.0,Grid,612.08,0.2265
15496,Location #16819,Alibori,Banikoara,28,11,25.78,0,0,0,Tier1,8.1,0.38,226604.47,,2195.22,22422.87,,150.0,SHS,2195.22,0.1124
11549,Tagayé,Atakora,Natitingou,88,34,11.4,0,0,0,Tier2,25.5,3.95,10216.72,2130.87,1387.66,3325.03,600.89,400.0,SHS,1387.66,0.1364
5565,Dassa-Zoumé,Collines,Dassa-Zoume,1611,625,14.93,0,0,0,Tier3,467.3,361.17,352.03,1034.06,1004.24,423.6,1404.46,1500.0,Grid,352.03,0.3216
5219,Location #3931,Zou,Djidja,263,102,13.87,0,0,0,Tier2,76.3,11.79,4577.88,2130.87,1403.91,1472.81,600.89,400.0,SHS,1403.91,0.1397
12449,Takotiéta,Atakora,Boukombe,253,98,29.67,0,0,0,Tier2,73.4,11.34,9318.04,2130.87,1507.6,3029.84,600.89,400.0,SHS,1507.6,0.1156
9319,Travo,Borgou,N'dali,340,132,5.12,0,0,0,Tier2,98.6,15.25,1539.22,1881.62,1135.0,563.11,627.67,400.0,SHS,1135.0,0.1559
13719,Materi,Atakora,Materi,286,111,4.75,0,0,0,Tier3,83.0,64.12,402.48,957.04,835.27,600.8,1538.34,1500.0,Grid,402.48,0.2738
13621,Location #15018,Atakora,Tanguieta,46,18,24.32,0,0,0,Tier1,13.3,0.62,130993.33,,2163.3,12958.06,,150.0,SHS,2163.3,0.1154
3043,Lokossa,Mono,Lokossa,46,18,6.57,0,0,1,Tier2,13.3,2.06,9451.55,,1143.04,3646.29,,400.0,SHS,1143.04,0.142
3785,Aplahoué,Kouffo,Aplahoue,217,84,8.9,0,0,0,Tier2,62.9,9.73,3147.2,1881.62,1155.93,1189.69,627.67,400.0,SHS,1155.93,0.1453
14405,Waranzi,Alibori,Segbana,64,25,53.15,0,0,0,Tier1,18.6,0.86,,5798.61,3077.95,,456.51,150.0,SHS,3077.95,0.0728
16516,Kofounon,Alibori,Banikoara,327,127,29.63,0,0,0,Tier2,94.9,14.66,7359.51,2130.87,1507.34,2386.51,600.89,400.0,SHS,1507.34,0.1186
6751,Location #13708,Collines,Glazoue,52,20,32.98,0,0,0,Tier1,15.1,0.7,172829.15,5798.61,2593.59,15506.76,456.51,150.0,SHS,2593.59,0.1026
16750,Malanville,Alibori,Malanville,469,182,0.0,0,0,0,Tier3,136.0,105.15,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.3328
14715,Kandi-Fô-Gah,Alibori,Kandi,62,24,9.32,0,0,0,Tier2,18.0,2.78,9918.89,1881.62,1158.27,3828.4,627.67,400.0,SHS,1158.27,0.1385
8900,Djougou,Donga,Djougou,196,76,7.26,0,0,0,Tier2,56.9,8.79,2902.25,1881.62,1146.88,1094.24,627.67,400.0,SHS,1146.88,0.1469
8389,Location #14802,Borgou,N'dali,46,18,17.93,0,0,0,Tier1,13.3,0.62,97114.53,,2024.06,9604.31,,150.0,SHS,2024.06,0.125
5548,Location #8547,Zou,Djidja,98,38,35.96,0,0,0,Tier1,28.4,1.32,100961.51,5798.61,2665.1,9055.06,456.51,150.0,SHS,2665.1,0.1
5576,Dassa-Zoumé,Collines,Dassa-Zoume,951,369,0.04,0,1,0,Tier3,275.8,213.21,180.35,889.21,693.86,201.0,1705.69,1500.0,Grid,180.35,0.4519
3981,Adjahomey,Kouffo,Klouekanme,54,21,1.21,0,0,0,Tier3,15.7,12.11,411.4,889.21,694.94,739.53,1705.69,1500.0,Grid,411.4,0.2681
508,Djèrègbé,Ouémé,Seme-Kpodji,915,355,0.0,0,0,0,Tier3,265.4,205.14,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.3506
3195,Dogbo,Mono,Dogbo,186,72,0.0,0,0,0,Tier3,54.0,41.7,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.3215
8383,Boko,Borgou,N'dali,95,37,0.41,0,0,0,Tier3,27.6,21.3,224.42,889.21,694.2,303.7,1705.69,1500.0,Grid,224.42,0.3083
16179,Banikoara,Alibori,Banikoara,67,26,13.39,0,0,0,Tier2,19.4,3.0,15388.85,2130.87,1400.77,5023.95,600.89,400.0,SHS,1400.77,0.1326
16451,Kandérou,Alibori,Banikoara,211,60,23.34,0,1,0,Tier3,61.2,47.3,1841.34,1034.06,1015.28,2869.6,1404.46,1500.0,SHS,1015.28,0.2234
16674,Location #11323,Alibori,Karimama,67,26,40.61,0,0,0,Tier1,19.4,0.91,165243.06,5798.61,2776.7,14825.74,456.51,150.0,SHS,2776.7,0.0918
9405,Nikki,Borgou,Nikki,57,22,44.61,0,0,0,Tier1,16.5,0.77,212705.1,5798.61,2872.85,19086.5,456.51,150.0,SHS,2872.85,0.0854
7467,Tchaourou,Borgou,Tchaourou,54,21,17.57,0,0,0,Tier1,15.7,0.73,81422.82,5309.13,2016.26,8050.95,460.54,150.0,SHS,2016.26,0.1258
15265,Location #7132,Alibori,Banikoara,124,48,9.81,0,0,0,Tier2,36.0,5.56,5508.41,1881.62,1160.99,2109.78,627.67,400.0,SHS,1160.99,0.1402
14453,Location #17148,Alibori,Gogounou,18,7,27.65,0,0,0,Tier1,5.2,0.24,376617.58,,2235.91,37273.07,,150.0,SHS,2235.91,0.1092
5423,Savalou,Zou,Djidja,52,20,3.26,0,0,0,Tier3,15.1,11.66,974.14,957.04,833.63,1714.58,1538.34,1500.0,SHS,833.63,0.1805
7455,Tchaourou,Borgou,Tchaourou,34,13,33.78,0,0,0,Tier1,9.9,0.46,269365.93,,2612.64,24173.05,,150.0,SHS,2612.64,0.1007
13722,Kangourou,Atakora,Kerou,54,21,70.11,0,0,0,Tier1,15.7,0.73,,5798.61,3485.26,,456.51,150.0,SHS,3485.26,0.047
8187,Onklou,Donga,Djougou,160,62,3.43,0,0,0,Tier3,46.4,35.87,462.35,957.04,833.81,717.44,1538.34,1500.0,Grid,462.35,0.2588
15719,Location #14886,Alibori,Banikoara,46,18,10.21,0,0,0,Tier2,13.3,2.06,17004.88,,1379.86,5554.78,,400.0,SHS,1379.86,0.1365
9022,Pèrèrè,Borgou,Perere,98,38,32.97,0,0,0,Tier1,28.4,1.32,92768.14,5798.61,2593.36,8319.53,456.51,150.0,SHS,2593.36,0.1045
4326,Pobè,Plateau,Pobe,284,110,1.33,0,0,0,Tier3,82.4,63.67,228.57,889.21,695.06,313.37,1705.69,1500.0,Grid,228.57,0.3136
5706,Location #1520,Zou,Djidja,807,313,29.07,0,0,0,Tier3,234.1,180.92,745.27,1034.06,1022.81,1069.44,1404.46,1500.0,Grid,745.27,0.1896
12625,Kouandé,Atakora,Kouande,142,55,44.06,0,0,0,Tier2,41.2,6.37,25902.89,2293.9,1766.63,7687.91,587.51,400.0,SHS,1766.63,0.0896
7710,Tchaourou,Borgou,Tchaourou,85,33,4.22,0,0,0,Tier3,24.7,19.06,811.82,957.04,834.69,1398.32,1538.34,1500.0,Grid,811.82,0.1847
403,Sèmè-Kpodji,Ouémé,Seme-Kpodji,910,353,6.08,0,1,0,Tier3,264.0,204.02,279.53,957.04,836.75,361.25,1538.34,1500.0,Grid,279.53,0.4214
16547,Location #12714,Alibori,Banikoara,57,22,31.81,0,0,0,Tier1,16.5,0.77,152359.61,5798.61,2565.52,13669.17,456.51,150.0,SHS,2565.52,0.1046
1685,Lokossa,Mono,Lokossa,300,115,2.44,0,0,0,Tier3,87.0,67.26,297.57,957.04,832.72,396.4,1538.34,1500.0,Grid,297.57,0.2988
729,Tori-Bossito,Atlantique,Tori-Bossito,57,22,8.36,0,0,0,Tier2,16.5,2.56,9695.72,1881.62,1152.97,3741.44,627.67,400.0,SHS,1152.97,0.1397
4555,Lanta,Kouffo,Klouekanme,70,27,8.07,0,0,0,Tier2,20.3,3.14,7743.4,1881.62,1151.32,2980.68,627.67,400.0,SHS,1151.32,0.1407
15267,Donwari,Alibori,Kandi,62,24,2.35,0,1,0,Tier3,18.0,13.9,666.35,957.04,832.62,1114.91,1538.34,1500.0,Grid,666.35,0.3157
9154,Djougou,Donga,Djougou,588,228,15.33,0,0,0,Tier3,170.6,131.83,599.06,1034.06,1004.77,829.3,1404.46,1500.0,Grid,599.06,0.2307
13032,Toucountouna,Atakora,Toucountouna,131,36,0.75,0,0,0,Tier3,38.0,29.37,239.3,889.21,694.52,338.39,1705.69,1500.0,Grid,239.3,0.3063
2627,Location #6542,Atlantique,Ze,139,54,17.5,0,0,0,Tier2,40.3,6.23,9952.35,2130.87,1427.73,3238.19,600.89,400.0,SHS,1427.73,0.1293
9206,Location #16927,Borgou,N'dali,26,10,34.69,0,0,0,Tier1,7.5,0.35,361009.11,,2634.65,32400.04,,150.0,SHS,2634.65,0.099
7285,Tchaourou,Borgou,Tchaourou,85,33,14.45,0,0,0,Tier2,24.7,3.81,13194.46,2130.87,1407.72,4303.14,600.89,400.0,SHS,1407.72,0.1317
10634,Nikki,Borgou,Nikki,175,68,77.52,0,0,0,Tier2,50.8,7.85,,2293.9,2008.81,,587.51,400.0,SHS,2008.81,0.0407
17127,GONNAN,Borgou,Nikki,64,25,55.98,0,0,0,Tier1,18.6,0.86,,5798.61,3145.99,,456.51,150.0,SHS,3145.99,0.0686
11038,Keroukpogo,Borgou,Bembereke,2521,978,0.0,0,0,1,Tier3,731.2,565.19,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.4149
3612,Location #639,Kouffo,Djakotomey,1954,758,3.01,0,0,0,Tier3,566.8,438.07,215.82,957.04,833.34,237.12,1538.34,1500.0,Grid,215.82,0.3805
